# start_epoch_ms=1772061288293 srk_root=/home/ryan/aerial-dgx-spark/experiments/srk/oai-cpu python=/home/ryan/aerial-dgx-spark/experiments/srk/oai-cpu/venv/bin/python
ts_epoch_ms	stream	line
1772061293041	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1600, PRBs(cum) ↑919951/↓34131
1772061293041	zmq_stats_client	---
1772061293541	zmq_stats_client	2026-02-25 18:14:53,541 - INFO - Received UE stats #11: 1 UEs at timestamp 1772061293399
1772061293542	zmq_stats_client	
1772061293542	zmq_stats_client	--- UE Stats #11 (TS: 1772061293399) ---
1772061293542	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1545, PRBs(cum) ↑1016495/↓37586
1772061293542	zmq_stats_client	---
1772061294042	zmq_stats_client	2026-02-25 18:14:54,042 - INFO - Received UE stats #12: 1 UEs at timestamp 1772061293899
1772061294042	zmq_stats_client	
1772061294042	zmq_stats_client	--- UE Stats #12 (TS: 1772061293899) ---
1772061294042	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1685, PRBs(cum) ↑1113039/↓41286
1772061294042	zmq_stats_client	---
1772061294543	zmq_stats_client	2026-02-25 18:14:54,543 - INFO - Received UE stats #13: 1 UEs at timestamp 1772061294399
1772061294543	zmq_stats_client	
1772061294543	zmq_stats_client	--- UE Stats #13 (TS: 1772061294399) ---
1772061294543	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓11, PRBs(delta) ↑0/↓1733, PRBs(cum) ↑1208735/↓44818
1772061294543	zmq_stats_client	---
1772061295044	zmq_stats_client	2026-02-25 18:14:55,044 - INFO - Received UE stats #14: 1 UEs at timestamp 1772061294899
1772061295044	zmq_stats_client	
1772061295044	zmq_stats_client	--- UE Stats #14 (TS: 1772061294899) ---
1772061295044	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓10, PRBs(delta) ↑0/↓1717, PRBs(cum) ↑1304973/↓48421
1772061295044	zmq_stats_client	---
1772061295545	zmq_stats_client	2026-02-25 18:14:55,545 - INFO - Received UE stats #15: 1 UEs at timestamp 1772061295399
1772061295545	zmq_stats_client	
1772061295545	zmq_stats_client	--- UE Stats #15 (TS: 1772061295399) ---
1772061295545	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1620, PRBs(cum) ↑1401517/↓51886
1772061295545	zmq_stats_client	---
1772061296046	zmq_stats_client	2026-02-25 18:14:56,046 - INFO - Received UE stats #16: 1 UEs at timestamp 1772061295899
1772061296046	zmq_stats_client	
1772061296046	zmq_stats_client	--- UE Stats #16 (TS: 1772061295899) ---
1772061296046	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1580, PRBs(cum) ↑1498061/↓55591
1772061296046	zmq_stats_client	---
1772061296547	zmq_stats_client	2026-02-25 18:14:56,547 - INFO - Received UE stats #17: 1 UEs at timestamp 1772061296399
1772061296547	zmq_stats_client	
1772061296547	zmq_stats_client	--- UE Stats #17 (TS: 1772061296399) ---
1772061296547	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1635, PRBs(cum) ↑1594711/↓59076
1772061296547	zmq_stats_client	---
1772061297048	zmq_stats_client	2026-02-25 18:14:57,047 - INFO - Received UE stats #18: 1 UEs at timestamp 1772061296899
1772061297048	zmq_stats_client	
1772061297048	zmq_stats_client	--- UE Stats #18 (TS: 1772061296899) ---
1772061297048	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓6, PRBs(delta) ↑0/↓1596, PRBs(cum) ↑1691679/↓62517
1772061297048	zmq_stats_client	---
1772061297548	zmq_stats_client	2026-02-25 18:14:57,548 - INFO - Received UE stats #19: 1 UEs at timestamp 1772061297399
1772061297548	zmq_stats_client	
1772061297548	zmq_stats_client	--- UE Stats #19 (TS: 1772061297399) ---
1772061297548	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1580, PRBs(cum) ↑1788011/↓65962
1772061297548	zmq_stats_client	---
1772061298049	zmq_stats_client	2026-02-25 18:14:58,049 - INFO - Received UE stats #20: 1 UEs at timestamp 1772061297899
1772061298049	zmq_stats_client	
1772061298049	zmq_stats_client	--- UE Stats #20 (TS: 1772061297899) ---
1772061298049	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓6, PRBs(delta) ↑0/↓1591, PRBs(cum) ↑1883613/↓69463
1772061298049	zmq_stats_client	---
1772061298550	zmq_stats_client	2026-02-25 18:14:58,550 - INFO - Received UE stats #21: 1 UEs at timestamp 1772061298399
1772061298550	zmq_stats_client	
1772061298550	zmq_stats_client	--- UE Stats #21 (TS: 1772061298399) ---
1772061298550	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1605, PRBs(cum) ↑1979945/↓73008
1772061298550	zmq_stats_client	---
1772061299051	zmq_stats_client	2026-02-25 18:14:59,051 - INFO - Received UE stats #22: 1 UEs at timestamp 1772061298899
1772061299051	zmq_stats_client	
1772061299051	zmq_stats_client	--- UE Stats #22 (TS: 1772061298899) ---
1772061299051	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1565, PRBs(cum) ↑2076595/↓76533
1772061299051	zmq_stats_client	---
1772061299552	zmq_stats_client	2026-02-25 18:14:59,552 - INFO - Received UE stats #23: 1 UEs at timestamp 1772061299399
1772061299552	zmq_stats_client	
1772061299552	zmq_stats_client	--- UE Stats #23 (TS: 1772061299399) ---
1772061299552	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1605, PRBs(cum) ↑2172303/↓80143
1772061299552	zmq_stats_client	---
1772061300053	zmq_stats_client	2026-02-25 18:15:00,053 - INFO - Received UE stats #24: 1 UEs at timestamp 1772061299899
1772061300053	zmq_stats_client	
1772061300053	zmq_stats_client	--- UE Stats #24 (TS: 1772061299899) ---
1772061300053	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1610, PRBs(cum) ↑2268953/↓83623
1772061300053	zmq_stats_client	---
1772061300554	zmq_stats_client	2026-02-25 18:15:00,554 - INFO - Received UE stats #25: 1 UEs at timestamp 1772061300399
1772061300554	zmq_stats_client	
1772061300554	zmq_stats_client	--- UE Stats #25 (TS: 1772061300399) ---
1772061300554	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1620, PRBs(cum) ↑2365603/↓87178
1772061300554	zmq_stats_client	---
1772061301155	zmq_stats_client	2026-02-25 18:15:01,155 - INFO - Received UE stats #26: 1 UEs at timestamp 1772061300899
1772061301155	zmq_stats_client	
1772061301155	zmq_stats_client	--- UE Stats #26 (TS: 1772061300899) ---
1772061301155	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1625, PRBs(cum) ↑2462465/↓90778
1772061301155	zmq_stats_client	---
1772061301656	zmq_stats_client	2026-02-25 18:15:01,656 - INFO - Received UE stats #27: 1 UEs at timestamp 1772061301399
1772061301656	zmq_stats_client	
1772061301656	zmq_stats_client	--- UE Stats #27 (TS: 1772061301399) ---
1772061301656	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓6, PRBs(delta) ↑0/↓1591, PRBs(cum) ↑2558915/↓94259
1772061301656	zmq_stats_client	---
1772061302157	zmq_stats_client	2026-02-25 18:15:02,157 - INFO - Received UE stats #28: 1 UEs at timestamp 1772061301899
1772061302157	zmq_stats_client	
1772061302157	zmq_stats_client	--- UE Stats #28 (TS: 1772061301899) ---
1772061302157	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1655, PRBs(cum) ↑2654823/↓97974
1772061302157	zmq_stats_client	---
1772061302658	zmq_stats_client	2026-02-25 18:15:02,658 - INFO - Received UE stats #29: 1 UEs at timestamp 1772061302399
1772061302658	zmq_stats_client	
1772061302658	zmq_stats_client	--- UE Stats #29 (TS: 1772061302399) ---
1772061302658	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1635, PRBs(cum) ↑2751261/↓101474
1772061302658	zmq_stats_client	---
1772061303159	zmq_stats_client	2026-02-25 18:15:03,158 - INFO - Received UE stats #30: 1 UEs at timestamp 1772061302899
1772061303159	zmq_stats_client	
1772061303159	zmq_stats_client	--- UE Stats #30 (TS: 1772061302899) ---
1772061303159	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1655, PRBs(cum) ↑2847169/↓105079
1772061303159	zmq_stats_client	---
1772061303659	zmq_stats_client	2026-02-25 18:15:03,659 - INFO - Received UE stats #31: 1 UEs at timestamp 1772061303399
1772061303659	zmq_stats_client	
1772061303659	zmq_stats_client	--- UE Stats #31 (TS: 1772061303399) ---
1772061303659	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1515, PRBs(cum) ↑2943725/↓108504
1772061303659	zmq_stats_client	---
1772061304160	zmq_stats_client	2026-02-25 18:15:04,160 - INFO - Received UE stats #32: 1 UEs at timestamp 1772061303899
1772061304161	zmq_stats_client	
1772061304161	zmq_stats_client	--- UE Stats #32 (TS: 1772061303899) ---
1772061304161	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1565, PRBs(cum) ↑3040269/↓111894
1772061304161	zmq_stats_client	---
1772061304662	zmq_stats_client	2026-02-25 18:15:04,662 - INFO - Received UE stats #33: 1 UEs at timestamp 1772061304399
1772061304662	zmq_stats_client	
1772061304662	zmq_stats_client	--- UE Stats #33 (TS: 1772061304399) ---
1772061304662	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1595, PRBs(cum) ↑3136813/↓115319
1772061304662	zmq_stats_client	---
1772061305163	zmq_stats_client	2026-02-25 18:15:05,163 - INFO - Received UE stats #34: 1 UEs at timestamp 1772061304899
1772061305163	zmq_stats_client	
1772061305163	zmq_stats_client	--- UE Stats #34 (TS: 1772061304899) ---
1772061305163	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1590, PRBs(cum) ↑3233357/↓118899
1772061305163	zmq_stats_client	---
1772061305664	zmq_stats_client	2026-02-25 18:15:05,664 - INFO - Received UE stats #35: 1 UEs at timestamp 1772061305399
1772061305664	zmq_stats_client	
1772061305664	zmq_stats_client	--- UE Stats #35 (TS: 1772061305399) ---
1772061305664	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1660, PRBs(cum) ↑3329689/↓122424
1772061305664	zmq_stats_client	---
1772061306165	zmq_stats_client	2026-02-25 18:15:06,165 - INFO - Received UE stats #36: 1 UEs at timestamp 1772061305899
1772061306165	zmq_stats_client	
1772061306165	zmq_stats_client	--- UE Stats #36 (TS: 1772061305899) ---
1772061306165	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1620, PRBs(cum) ↑3426445/↓125849
1772061306165	zmq_stats_client	---
1772061306666	zmq_stats_client	2026-02-25 18:15:06,666 - INFO - Received UE stats #37: 1 UEs at timestamp 1772061306399
1772061306666	zmq_stats_client	
1772061306666	zmq_stats_client	--- UE Stats #37 (TS: 1772061306399) ---
1772061306666	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1620, PRBs(cum) ↑3522883/↓129319
1772061306666	zmq_stats_client	---
1772061307167	zmq_stats_client	2026-02-25 18:15:07,167 - INFO - Received UE stats #38: 1 UEs at timestamp 1772061306899
1772061307167	zmq_stats_client	
1772061307167	zmq_stats_client	--- UE Stats #38 (TS: 1772061306899) ---
1772061307167	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1600, PRBs(cum) ↑3619533/↓132814
1772061307167	zmq_stats_client	---
1772061307668	zmq_stats_client	2026-02-25 18:15:07,668 - INFO - Received UE stats #39: 1 UEs at timestamp 1772061307399
1772061307668	zmq_stats_client	
1772061307668	zmq_stats_client	--- UE Stats #39 (TS: 1772061307399) ---
1772061307668	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1610, PRBs(cum) ↑3715971/↓136340
1772061307668	zmq_stats_client	---
1772061308169	zmq_stats_client	2026-02-25 18:15:08,169 - INFO - Received UE stats #40: 1 UEs at timestamp 1772061307899
1772061308169	zmq_stats_client	
1772061308169	zmq_stats_client	--- UE Stats #40 (TS: 1772061307899) ---
1772061308169	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1595, PRBs(cum) ↑3810937/↓139821
1772061308169	zmq_stats_client	---
1772061308670	zmq_stats_client	2026-02-25 18:15:08,670 - INFO - Received UE stats #41: 1 UEs at timestamp 1772061308399
1772061308670	zmq_stats_client	
1772061308670	zmq_stats_client	--- UE Stats #41 (TS: 1772061308399) ---
1772061308670	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1640, PRBs(cum) ↑3906857/↓143361
1772061308670	zmq_stats_client	---
1772061309171	zmq_stats_client	2026-02-25 18:15:09,171 - INFO - Received UE stats #42: 1 UEs at timestamp 1772061308899
1772061309171	zmq_stats_client	
1772061309171	zmq_stats_client	--- UE Stats #42 (TS: 1772061308899) ---
1772061309171	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1590, PRBs(cum) ↑4002977/↓146851
1772061309171	zmq_stats_client	---
1772061309671	zmq_stats_client	2026-02-25 18:15:09,671 - INFO - Received UE stats #43: 1 UEs at timestamp 1772061309399
1772061309671	zmq_stats_client	
1772061309671	zmq_stats_client	--- UE Stats #43 (TS: 1772061309399) ---
1772061309671	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1545, PRBs(cum) ↑4099415/↓150221
1772061309671	zmq_stats_client	---
1772061310172	zmq_stats_client	2026-02-25 18:15:10,172 - INFO - Received UE stats #44: 1 UEs at timestamp 1772061309899
1772061310172	zmq_stats_client	
1772061310172	zmq_stats_client	--- UE Stats #44 (TS: 1772061309899) ---
1772061310172	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1605, PRBs(cum) ↑4195641/↓153821
1772061310172	zmq_stats_client	---
1772061310673	zmq_stats_client	2026-02-25 18:15:10,673 - INFO - Received UE stats #45: 1 UEs at timestamp 1772061310399
1772061310673	zmq_stats_client	
1772061310673	zmq_stats_client	--- UE Stats #45 (TS: 1772061310399) ---
1772061310673	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1650, PRBs(cum) ↑4292079/↓157476
1772061310673	zmq_stats_client	---
1772061311174	zmq_stats_client	2026-02-25 18:15:11,174 - INFO - Received UE stats #46: 1 UEs at timestamp 1772061310899
1772061311174	zmq_stats_client	
1772061311174	zmq_stats_client	--- UE Stats #46 (TS: 1772061310899) ---
1772061311174	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓8, PRBs(delta) ↑0/↓1628, PRBs(cum) ↑4389153/↓161024
1772061311174	zmq_stats_client	---
1772061311675	zmq_stats_client	2026-02-25 18:15:11,675 - INFO - Received UE stats #47: 1 UEs at timestamp 1772061311399
1772061311675	zmq_stats_client	
1772061311675	zmq_stats_client	--- UE Stats #47 (TS: 1772061311399) ---
1772061311675	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1585, PRBs(cum) ↑4485697/↓164574
1772061311675	zmq_stats_client	---
1772061312176	zmq_stats_client	2026-02-25 18:15:12,176 - INFO - Received UE stats #48: 1 UEs at timestamp 1772061311899
1772061312176	zmq_stats_client	
1772061312176	zmq_stats_client	--- UE Stats #48 (TS: 1772061311899) ---
1772061312176	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓5, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1645, PRBs(cum) ↑4581735/↓168154
1772061312176	zmq_stats_client	---
1772061312677	zmq_stats_client	2026-02-25 18:15:12,677 - INFO - Received UE stats #49: 1 UEs at timestamp 1772061312399
1772061312677	zmq_stats_client	
1772061312677	zmq_stats_client	--- UE Stats #49 (TS: 1772061312399) ---
1772061312677	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1615, PRBs(cum) ↑4678491/↓171544
1772061312677	zmq_stats_client	---
1772061313178	zmq_stats_client	2026-02-25 18:15:13,178 - INFO - Received UE stats #50: 1 UEs at timestamp 1772061312899
1772061313178	zmq_stats_client	
1772061313178	zmq_stats_client	--- UE Stats #50 (TS: 1772061312899) ---
1772061313178	zmq_stats_client	UE 0, RNTI 53756 (0xd1fc): MCS ↑28/↓28, BLER ↑0.000/↓0.000, PRBs(inst) ↑0/↓0, PRBs(max) ↑0/↓5, PRBs(delta) ↑0/↓1650, PRBs(cum) ↑4775247/↓175019
1772061313178	zmq_stats_client	---
1772061313680	zmq_stats_client	2026-02-25 18:15:13,679 - INFO - Received UE stats #51: 1 UEs at timestamp 1772061313399
